profile_id,template_id,condition,target_party,day,position,post_id,topic,polarity,access_code
P001,0,neutral,R,3,9,2022347961032913384,immigration,center,a24ab31f4227
P001,0,neutral,R,3,10,2015120379841298716,immigration,negative,d370fc8ec257
P001,0,neutral,R,3,11,2057084694991114514,cost of living,positive,02036726a05d
P001,0,neutral,R,3,12,2052901365349769365,healthcare,negative,c6c3e877fb7e
P002,0,agreeable,D,1,1,2064072901695877340,lgbt,positive,6860b33b6d7f
P002,0,agreeable,D,1,2,2020960914934202661,race,positive,8144d769bad2
P002,0,agreeable,D,1,3,2013888094349434888,immigration,center,6b897c2dde6d
P002,0,agreeable,D,1,4,2058866463109427266,healthcare,center,38b704ae5d66
P002,0,agreeable,D,1,5,2038293464421691402,religion,negative,9bc8c3d11d79
P002,0,agreeable,D,1,6,2037611108274438264,cost of living,negative,fc55f85f6855
P002,0,agreeable,D,1,7,2055452255545933938,race,negative,89a0ebb9428e
P002,0,agreeable,D,1,8,2021354035497079056,immigration,positive,150211f5e8bc
P002,0,agreeable,D,1,9,2016954023190950396,healthcare,negative,30003ce9be98
P002,0,agreeable,D,1,10,2066745792182763663,lgbt,center,983f0a7506ce
P002,0,agreeable,D,1,11,2034400685371081055,cost of living,center,ca792c4a7b59
P002,0,agreeable,D,1,12,2017608736903147670,religion,positive,07658639dc0d
P002,0,agreeable,D,2,1,2043602195019678091,healthcare,positive,99f0231fb373
P002,0,agreeable,D,2,2,2038073710993674647,religion,center,be2b48e46051
P002,0,agreeable,D,2,3,2052135182979977694,cost of living,center,94c75895d32d
P002,0,agreeable,D,2,4,2064809064148644131,race,negative,e4cca3e9beb8
P002,0,agreeable,D,2,5,2045913560014885342,cost of living,positive,e89dd76014fb
P002,0,agreeable,D,2,6,2016298215297974640,immigration,negative,c60db0efaf61
P002,0,agreeable,D,2,7,2027134197630988392,lgbt,positive,1185b04827c3
P002,0,agreeable,D,2,8,2044464555326378467,healthcare,center,9088d9335083
P002,0,agreeable,D,2,9,2023767447590064459,religion,negative,c4f8f465c3c9
P002,0,agreeable,D,2,10,2016222191239758090,immigration,positive,907f862630ab
P002,0,agreeable,D,2,11,2043684847370047538,race,center,f6f412bae7a1
P002,0,agreeable,D,2,12,2024103395024392545,lgbt,negative,f3d35608616d
P002,0,agreeable,D,3,1,2050263027526578550,cost of living,negative,0a17f03c55a3
P002,0,agreeable,D,3,2,2036892542676144131,lgbt,negative,9f7adb1e8fe1
P002,0,agreeable,D,3,3,2054497824377909410,religion,center,634a3b2008fe
P002,0,agreeable,D,3,4,2019095493540999307,religion,positive,5295a190a2d6
P002,0,agreeable,D,3,5,2059106745373352239,race,positive,636f18bced8f
P002,0,agreeable,D,3,6,2068769932410749379,healthcare,positive,274b03c826a6
P002,0,agreeable,D,3,7,2032022382068535386,lgbt,center,f3ca1baa93fd
P002,0,agreeable,D,3,8,2068204908306710636,race,center,479aee8f3582
P002,0,agreeable,D,3,9,2022347961032913384,immigration,center,b77b8be10739
P002,0,agreeable,D,3,10,2015120379841298716,immigration,negative,54040ba894c2
P002,0,agreeable,D,3,11,2057084694991114514,cost of living,positive,82f70c37a61d
P002,0,agreeable,D,3,12,2052901365349769365,healthcare,negative,8e8106aa42ae
P003,0,satirical,R,1,1,2064072901695877340,lgbt,positive,0e268720d163
P003,0,satirical,R,1,2,2020960914934202661,race,positive,afcf70367c19
P003,0,satirical,R,1,3,2013888094349434888,immigration,center,540e554ec444
P003,0,satirical,R,1,4,2058866463109427266,healthcare,center,dfaa664376c1
P003,0,satirical,R,1,5,2038293464421691402,religion,negative,cf153733581e
P003,0,satirical,R,1,6,2037611108274438264,cost of living,negative,542cfb5237a2
P003,0,satirical,R,1,7,2055452255545933938,race,negative,0f222798b528
P003,0,satirical,R,1,8,2021354035497079056,immigration,positive,69a366a32f12
P003,0,satirical,R,1,9,2016954023190950396,healthcare,negative,9a18648f2339
P003,0,satirical,R,1,10,2066745792182763663,lgbt,center,fa5ec3e6a305
P003,0,satirical,R,1,11,2034400685371081055,cost of living,center,96a1b93b06d9
P003,0,satirical,R,1,12,2017608736903147670,religion,positive,ef8c8fece40d
P003,0,satirical,R,2,1,2043602195019678091,healthcare,positive,5c8670dd54e3
P003,0,satirical,R,2,2,2038073710993674647,religion,center,c0bbb8618a27
P003,0,satirical,R,2,3,2052135182979977694,cost of living,center,db4a60376a39
P003,0,satirical,R,2,4,2064809064148644131,race,negative,f303410f31f5
P003,0,satirical,R,2,5,2045913560014885342,cost of living,positive,ea45bfdf3a9f
P003,0,satirical,R,2,6,2016298215297974640,immigration,negative,6cc8162512d7
P003,0,satirical,R,2,7,2027134197630988392,lgbt,positive,726f23128f9e
P003,0,satirical,R,2,8,2044464555326378467,healthcare,center,22051ce745d0
P003,0,satirical,R,2,9,2023767447590064459,religion,negative,1dfa84c9b6ac
P003,0,satirical,R,2,10,2016222191239758090,immigration,positive,c886f1d7a64e
P003,0,satirical,R,2,11,2043684847370047538,race,center,91b32047c7c3
P003,0,satirical,R,2,12,2024103395024392545,lgbt,negative,f222331db930
P003,0,satirical,R,3,1,2050263027526578550,cost of living,negative,3f2423a6f71e
P003,0,satirical,R,3,2,2036892542676144131,lgbt,negative,37a716bf91a3
P003,0,satirical,R,3,3,2054497824377909410,religion,center,5c933698f0b1
P003,0,satirical,R,3,4,2019095493540999307,religion,positive,824ac6723c1f
P003,0,satirical,R,3,5,2059106745373352239,race,positive,7505bd622da1
P003,0,satirical,R,3,6,2068769932410749379,healthcare,positive,c74b29167631
P003,0,satirical,R,3,7,2032022382068535386,lgbt,center,b0d995985250
P003,0,satirical,R,3,8,2068204908306710636,race,center,a19fd2dd3d51
P003,0,satirical,R,3,9,2022347961032913384,immigration,center,03b5790e3d61
P003,0,satirical,R,3,10,2015120379841298716,immigration,negative,9f0424b78bfe
P003,0,satirical,R,3,11,2057084694991114514,cost of living,positive,2c30e32d9070
P003,0,satirical,R,3,12,2052901365349769365,healthcare,negative,ee4ec34ac6dd
P004,0,control,D,1,1,2064072901695877340,lgbt,positive,e6d5d90c333d
P004,0,control,D,1,2,2020960914934202661,race,positive,c98776684c59
P004,0,control,D,1,3,2013888094349434888,immigration,center,2117560684f2
P004,0,control,D,1,4,2058866463109427266,healthcare,center,22fc3daebe11
P004,0,control,D,1,5,2038293464421691402,religion,negative,ebfad971d165
P004,0,control,D,1,6,2037611108274438264,cost of living,negative,93e1a352779e
P004,0,control,D,1,7,2055452255545933938,race,negative,44728084ee3e
P004,0,control,D,1,8,2021354035497079056,immigration,positive,cf7ab4b2a17c
P004,0,control,D,1,9,2016954023190950396,healthcare,negative,f1117c5e0014
P004,0,control,D,1,10,2066745792182763663,lgbt,center,ca457318794d
P004,0,control,D,1,11,2034400685371081055,cost of living,center,57f4b75ef559
P004,0,control,D,1,12,2017608736903147670,religion,positive,15161161c854
P004,0,control,D,2,1,2043602195019678091,healthcare,positive,e3eb5ef28e3a
P004,0,control,D,2,2,2038073710993674647,religion,center,c9c8a757217c
P004,0,control,D,2,3,2052135182979977694,cost of living,center,65942ea988ec
P004,0,control,D,2,4,2064809064148644131,race,negative,865c6a2e13eb
P004,0,control,D,2,5,2045913560014885342,cost of living,positive,79996d015d6f
P004,0,control,D,2,6,2016298215297974640,immigration,negative,67a3689d5a61
P004,0,control,D,2,7,2027134197630988392,lgbt,positive,113515d3a09e
P004,0,control,D,2,8,2044464555326378467,healthcare,center,5bb29c2f2e41
P004,0,control,D,2,9,2023767447590064459,religion,negative,8af4fdf4a911
P004,0,control,D,2,10,2016222191239758090,immigration,positive,f0a6413f75da
P004,0,control,D,2,11,2043684847370047538,race,center,2276d320bada
P004,0,control,D,2,12,2024103395024392545,lgbt,negative,04dad9268c06
P004,0,control,D,3,1,2050263027526578550,cost of living,negative,af81245c5e18
P004,0,control,D,3,2,2036892542676144131,lgbt,negative,30d7096bf3f0
P004,0,control,D,3,3,2054497824377909410,religion,center,e3d5aa5843e9
P004,0,control,D,3,4,2019095493540999307,religion,positive,827c64fcdf29
P004,0,control,D,3,5,2059106745373352239,race,positive,3297f42c8e7f
P004,0,control,D,3,6,2068769932410749379,healthcare,positive,0c65baf9358c
P004,0,control,D,3,7,2032022382068535386,lgbt,center,a688c4af05f9
P004,0,control,D,3,8,2068204908306710636,race,center,084b5c70539c
P004,0,control,D,3,9,2022347961032913384,immigration,center,f877d706b4f1
P004,0,control,D,3,10,2015120379841298716,immigration,negative,e5c7b0f077af
P004,0,control,D,3,11,2057084694991114514,cost of living,positive,eb36d13ac4ab
P004,0,control,D,3,12,2052901365349769365,healthcare,negative,4c488d4796a5
P005,1,neutral,R,1,1,2015551070626287917,lgbt,positive,fa7d58ffef74
P005,1,neutral,R,1,2,2016288383350325373,immigration,center,42601eeedb40
P005,1,neutral,R,1,3,2032907379109474805,lgbt,center,af2583c950c9
P005,1,neutral,R,1,4,2033717453448950223,race,positive,d2fcdcbafb0e
P005,1,neutral,R,1,5,2035355458945573186,race,negative,12a8d870fd4e
P005,1,neutral,R,1,6,2018962731425239041,religion,negative,68b3de921072
P005,1,neutral,R,1,7,2066229248239562974,religion,positive,34fc7cd5876f
P005,1,neutral,R,1,8,2040813967858180378,immigration,positive,f82094827700
P005,1,neutral,R,1,9,2052548863492272396,cost of living,center,a23a6e3f7c8b
P005,1,neutral,R,1,10,2027140411693969846,healthcare,center,b5864b280a04
P005,1,neutral,R,1,11,2046585043263344943,cost of living,negative,97951d9fd51b
P005,1,neutral,R,1,12,2025614961959997868,healthcare,negative,39809afaebfa
P005,1,neutral,R,2,1,2056848180910891440,cost of living,center,d8edcbad24e0
P005,1,neutral,R,2,2,2053207384709849239,healthcare,center,d72b5a344a1c
P005,1,neutral,R,2,3,2030205240713122081,religion,center,c66630bc02fa
P005,1,neutral,R,2,4,2067837054596092030,healthcare,positive,d45018327308
P005,1,neutral,R,2,5,2025921668103766343,race,center,25071c4736ea
P005,1,neutral,R,2,6,2026557659457921339,lgbt,positive,48b09be95944
P005,1,neutral,R,2,7,2015202988923711951,immigration,negative,05cef054beb8
P005,1,neutral,R,2,8,2056742394112929947,lgbt,negative,e634d5644b1b
P005,1,neutral,R,2,9,2044112430670721535,religion,negative,a007f6564596
P005,1,neutral,R,2,10,2049472760842441162,immigration,positive,ddc2c722d849
P005,1,neutral,R,2,11,2012042341612396897,race,negative,a26a77c8c542
P005,1,neutral,R,2,12,2049949333122937068,cost of living,positive,474ba122b613
P005,1,neutral,R,3,1,2023622968195379518,race,positive,42b6fc23eb46
P005,1,neutral,R,3,2,2035008470668472461,healthcare,positive,887fdfc4f181
P005,1,neutral,R,3,3,2044137131132469622,religion,center,9e5ec516ad14
P005,1,neutral,R,3,4,2066289643717546452,lgbt,center,43d1012df2b4
P005,1,neutral,R,3,5,2016511641827914005,religion,positive,c489617b7d5e
P005,1,neutral,R,3,6,2064450977009213826,race,center,0ceb447bedf8
P005,1,neutral,R,3,7,2047306788836667731,cost of living,positive,7da25c230f3f
P005,1,neutral,R,3,8,2022107827532443811,healthcare,negative,33f503343f71
P005,1,neutral,R,3,9,2032609562658734469,immigration,center,e375bfff92cb
P005,1,neutral,R,3,10,2012202324991635495,immigration,negative,b11f041a5967
P005,1,neutral,R,3,11,2067652478103855158,cost of living,negative,4caee68e081b
P005,1,neutral,R,3,12,2044939011676840342,lgbt,negative,cc3eef815055
P006,1,agreeable,D,1,1,2015551070626287917,lgbt,positive,d69817e84458
P006,1,agreeable,D,1,2,2016288383350325373,immigration,center,3685babff9d1
P006,1,agreeable,D,1,3,2032907379109474805,lgbt,center,8f2456797d1c
P006,1,agreeable,D,1,4,2033717453448950223,race,positive,b794f921d6ad
P006,1,agreeable,D,1,5,2035355458945573186,race,negative,be4bdde8e5ed
P006,1,agreeable,D,1,6,2018962731425239041,religion,negative,990d8c333517
P006,1,agreeable,D,1,7,2066229248239562974,religion,positive,0574ad8194bf
P006,1,agreeable,D,1,8,2040813967858180378,immigration,positive,76bf0bc601a4
P006,1,agreeable,D,1,9,2052548863492272396,cost of living,center,9f24e35eab35
P006,1,agreeable,D,1,10,2027140411693969846,healthcare,center,3930eb212a96
P006,1,agreeable,D,1,11,2046585043263344943,cost of living,negative,b673e7a75f6c
P006,1,agreeable,D,1,12,2025614961959997868,healthcare,negative,ee6834d17b9b
P006,1,agreeable,D,2,1,2056848180910891440,cost of living,center,c88e0deda6ce
P006,1,agreeable,D,2,2,2053207384709849239,healthcare,center,1d40a8ac2fef
P006,1,agreeable,D,2,3,2030205240713122081,religion,center,94b05f169510
P006,1,agreeable,D,2,4,2067837054596092030,healthcare,positive,29c4439fb204
P006,1,agreeable,D,2,5,2025921668103766343,race,center,fca1e101c606
P006,1,agreeable,D,2,6,2026557659457921339,lgbt,positive,47e8040b0b68
P006,1,agreeable,D,2,7,2015202988923711951,immigration,negative,76aa97b6530c
P006,1,agreeable,D,2,8,2056742394112929947,lgbt,negative,36c96ec11845
P006,1,agreeable,D,2,9,2044112430670721535,religion,negative,e8ef70ff8946
P006,1,agreeable,D,2,10,2049472760842441162,immigration,positive,39048cc5d47f
P006,1,agreeable,D,2,11,2012042341612396897,race,negative,d12c83687e91
P006,1,agreeable,D,2,12,2049949333122937068,cost of living,positive,b40859bc8744
P006,1,agreeable,D,3,1,2023622968195379518,race,positive,40435fc70403
P006,1,agreeable,D,3,2,2035008470668472461,healthcare,positive,5b3d75555334
P006,1,agreeable,D,3,3,2044137131132469622,religion,center,09e616fef3ff
P006,1,agreeable,D,3,4,2066289643717546452,lgbt,center,cd0135387d37
P006,1,agreeable,D,3,5,2016511641827914005,religion,positive,563d5f145b72
P006,1,agreeable,D,3,6,2064450977009213826,race,center,080b98bdab6d
P006,1,agreeable,D,3,7,2047306788836667731,cost of living,positive,e0205f37bf2d
P006,1,agreeable,D,3,8,2022107827532443811,healthcare,negative,09d445ba53ef
P006,1,agreeable,D,3,9,2032609562658734469,immigration,center,5f7b34684886
P006,1,agreeable,D,3,10,2012202324991635495,immigration,negative,9fe95f1da6bc
P006,1,agreeable,D,3,11,2067652478103855158,cost of living,negative,347d7659cd49
P006,1,agreeable,D,3,12,2044939011676840342,lgbt,negative,9b16acaef689
P007,1,satirical,R,1,1,2015551070626287917,lgbt,positive,e8e9b0fb1441
P007,1,satirical,R,1,2,2016288383350325373,immigration,center,26b405a365f7
P007,1,satirical,R,1,3,2032907379109474805,lgbt,center,2a7cf1979786
P007,1,satirical,R,1,4,2033717453448950223,race,positive,e09440dce781
P007,1,satirical,R,1,5,2035355458945573186,race,negative,49ff0f07243a
P007,1,satirical,R,1,6,2018962731425239041,religion,negative,39a73f2f0f2a
P007,1,satirical,R,1,7,2066229248239562974,religion,positive,9ec5fcc7b00f
P007,1,satirical,R,1,8,2040813967858180378,immigration,positive,2122b899ec0c
P007,1,satirical,R,1,9,2052548863492272396,cost of living,center,876c3c98ae65
P007,1,satirical,R,1,10,2027140411693969846,healthcare,center,0c98973298ee
P007,1,satirical,R,1,11,2046585043263344943,cost of living,negative,3df735834df5
P007,1,satirical,R,1,12,2025614961959997868,healthcare,negative,43974629422a
P007,1,satirical,R,2,1,2056848180910891440,cost of living,center,3227acf8d4de
P007,1,satirical,R,2,2,2053207384709849239,healthcare,center,9d2643c5704c
P007,1,satirical,R,2,3,2030205240713122081,religion,center,b63895d7b327
P007,1,satirical,R,2,4,2067837054596092030,healthcare,positive,920bc8a26efe
P007,1,satirical,R,2,5,2025921668103766343,race,center,8922661edd5a
P007,1,satirical,R,2,6,2026557659457921339,lgbt,positive,fa0a309c411f
P007,1,satirical,R,2,7,2015202988923711951,immigration,negative,82815e27d984
P007,1,satirical,R,2,8,2056742394112929947,lgbt,negative,5b64d2681c2f
P007,1,satirical,R,2,9,2044112430670721535,religion,negative,ea7fd614679a
P007,1,satirical,R,2,10,2049472760842441162,immigration,positive,23dc039a20b5
P007,1,satirical,R,2,11,2012042341612396897,race,negative,22b9a6bc108f
P007,1,satirical,R,2,12,2049949333122937068,cost of living,positive,f1245c37d433
P007,1,satirical,R,3,1,2023622968195379518,race,positive,f4cfff16d5bf
P007,1,satirical,R,3,2,2035008470668472461,healthcare,positive,214dd61a4185
P007,1,satirical,R,3,3,2044137131132469622,religion,center,1784cdc8e305
P007,1,satirical,R,3,4,2066289643717546452,lgbt,center,e3161f9cd069
P007,1,satirical,R,3,5,2016511641827914005,religion,positive,cfc2db41fe14
P007,1,satirical,R,3,6,2064450977009213826,race,center,10282c039302
P007,1,satirical,R,3,7,2047306788836667731,cost of living,positive,50c6b9cc8cac
P007,1,satirical,R,3,8,2022107827532443811,healthcare,negative,a11a38e3924c
P007,1,satirical,R,3,9,2032609562658734469,immigration,center,ddbe59ba2cea
P007,1,satirical,R,3,10,2012202324991635495,immigration,negative,7c9d3a87628f
P007,1,satirical,R,3,11,2067652478103855158,cost of living,negative,2eda9dc9e876
P007,1,satirical,R,3,12,2044939011676840342,lgbt,negative,eec1b5f386d5
P008,1,control,D,1,1,2015551070626287917,lgbt,positive,0ac52bf2836a
P008,1,control,D,1,2,2016288383350325373,immigration,center,9b9624553567
P008,1,control,D,1,3,2032907379109474805,lgbt,center,329e2aa12a8a
P008,1,control,D,1,4,2033717453448950223,race,positive,147f6b9eb8ed
P008,1,control,D,1,5,2035355458945573186,race,negative,d8c4423e9809
P008,1,control,D,1,6,2018962731425239041,religion,negative,ce059051e745
P008,1,control,D,1,7,2066229248239562974,religion,positive,99eec624874a
P008,1,control,D,1,8,2040813967858180378,immigration,positive,b2868ba5868e
P008,1,control,D,1,9,2052548863492272396,cost of living,center,88b413c8aca0
P008,1,control,D,1,10,2027140411693969846,healthcare,center,02108e4ce8ee
P008,1,control,D,1,11,2046585043263344943,cost of living,negative,2bbe901b78ec
P008,1,control,D,1,12,2025614961959997868,healthcare,negative,ae781a969e3e
P008,1,control,D,2,1,2056848180910891440,cost of living,center,a92c5010e88a
P008,1,control,D,2,2,2053207384709849239,healthcare,center,73c9c5c63eab
P008,1,control,D,2,3,2030205240713122081,religion,center,480eb178d049
P008,1,control,D,2,4,2067837054596092030,healthcare,positive,634ddb2d5b97
P008,1,control,D,2,5,2025921668103766343,race,center,f44da7f1bd31
P008,1,control,D,2,6,2026557659457921339,lgbt,positive,275e03e00ad4
P008,1,control,D,2,7,2015202988923711951,immigration,negative,050b5a1ff055
P008,1,control,D,2,8,2056742394112929947,lgbt,negative,aefde5044bd3
P008,1,control,D,2,9,2044112430670721535,religion,negative,04ca4d92094d
P008,1,control,D,2,10,2049472760842441162,immigration,positive,ef63b7abf062
P008,1,control,D,2,11,2012042341612396897,race,negative,38ad58e0cc10
P008,1,control,D,2,12,2049949333122937068,cost of living,positive,4a1bca0ae507
P008,1,control,D,3,1,2023622968195379518,race,positive,6177b7d0937d
P008,1,control,D,3,2,2035008470668472461,healthcare,positive,d645185e4fe3
P008,1,control,D,3,3,2044137131132469622,religion,center,b8757796d57b
P008,1,control,D,3,4,2066289643717546452,lgbt,center,0996469c4569
P008,1,control,D,3,5,2016511641827914005,religion,positive,68284b646127
P008,1,control,D,3,6,2064450977009213826,race,center,b747149b5331
P008,1,control,D,3,7,2047306788836667731,cost of living,positive,2f6eae4999be
P008,1,control,D,3,8,2022107827532443811,healthcare,negative,188e223f524a
P008,1,control,D,3,9,2032609562658734469,immigration,center,db1c39ab84a8
P008,1,control,D,3,10,2012202324991635495,immigration,negative,ffec33d585d5
P008,1,control,D,3,11,2067652478103855158,cost of living,negative,db9f6d554d85
P008,1,control,D,3,12,2044939011676840342,lgbt,negative,a7a437b4e4a3
P009,2,neutral,R,1,1,2067622979983307080,healthcare,center,f5636d964d0d
P009,2,neutral,R,1,2,2039586937590149419,immigration,positive,46bfd91d52df
P009,2,neutral,R,1,3,2028957362741272931,immigration,center,ff0960ef685f
P009,2,neutral,R,1,4,2039759163870343353,lgbt,positive,d65b0abfcbaf
P009,2,neutral,R,1,5,2051326933342769454,cost of living,negative,907e4c2fb884
P009,2,neutral,R,1,6,2017903979405910149,race,positive,2fb1d0158498
P009,2,neutral,R,1,7,2046272688042147890,race,negative,3b74f19e918d
P009,2,neutral,R,1,8,2068320231370760588,lgbt,center,c76ebe7943fd
P009,2,neutral,R,1,9,2038685980300108067,cost of living,center,78662a6d965d
P009,2,neutral,R,1,10,2009783869499728020,religion,positive,a67bf5f03571
P009,2,neutral,R,1,11,2019817692161798164,religion,negative,8ff5749d4a53
P009,2,neutral,R,1,12,2030055833501847644,healthcare,negative,949de189056b
P009,2,neutral,R,2,1,2037954578382000557,lgbt,positive,3385ef6553f9
P009,2,neutral,R,2,2,2011478828896370911,religion,center,ca506621b848
P009,2,neutral,R,2,3,2041118698639945809,cost of living,positive,af123dc07d37
P009,2,neutral,R,2,4,2043724976360968317,immigration,negative,1aad2c924465
P009,2,neutral,R,2,5,2014544874226307121,immigration,positive,c6ce735ab19b
P009,2,neutral,R,2,6,2011986754627387863,cost of living,center,5c54c1f8ef16
P009,2,neutral,R,2,7,2040935013126918193,healthcare,center,411ba4930980
P009,2,neutral,R,2,8,2014785971804410061,healthcare,positive,74d58be8de1c
P009,2,neutral,R,2,9,2025667098714739006,lgbt,negative,36d14c1a37d5
P009,2,neutral,R,2,10,2061759253489099129,race,negative,4330576a5e04
P009,2,neutral,R,2,11,2068856809851338866,race,center,79346dcb2dbd
P009,2,neutral,R,2,12,2058187125112156204,religion,negative,c7053cd98101
P009,2,neutral,R,3,1,2025036200113766559,healthcare,positive,53d7f8c09255
P009,2,neutral,R,3,2,2024130723003646245,cost of living,negative,d58a51fe4bb2
P009,2,neutral,R,3,3,2044471454972961117,immigration,center,d392f53db4aa
P009,2,neutral,R,3,4,2036905319779942584,lgbt,center,18ae13a4e5a6
P009,2,neutral,R,3,5,2017639636378812591,healthcare,negative,7574768bf913
P009,2,neutral,R,3,6,2023859016485781841,race,center,500feca73d21
P009,2,neutral,R,3,7,2041920238510317941,religion,positive,47ff2b31a3c5
P009,2,neutral,R,3,8,2049757717212909864,immigration,negative,a58dfe5dffc1
P009,2,neutral,R,3,9,2066223100258087186,religion,center,bdedcfc34a13
P009,2,neutral,R,3,10,2032575368977101031,race,positive,a4a5307ce9ed
P009,2,neutral,R,3,11,2033225702015746060,lgbt,negative,94006e525f9b
P009,2,neutral,R,3,12,2044566257811193983,cost of living,positive,f7ad02ff5806
P010,2,agreeable,D,1,1,2067622979983307080,healthcare,center,da0aac8ceef2
P010,2,agreeable,D,1,2,2039586937590149419,immigration,positive,a577d7aea862
P010,2,agreeable,D,1,3,2028957362741272931,immigration,center,f4896470e1be
P010,2,agreeable,D,1,4,2039759163870343353,lgbt,positive,6e60503f28d1
P010,2,agreeable,D,1,5,2051326933342769454,cost of living,negative,c2435173816d
P010,2,agreeable,D,1,6,2017903979405910149,race,positive,1af0153154ee
P010,2,agreeable,D,1,7,2046272688042147890,race,negative,71e74bf74155
P010,2,agreeable,D,1,8,2068320231370760588,lgbt,center,901dfdaf91bf
P010,2,agreeable,D,1,9,2038685980300108067,cost of living,center,7f7430399b7e
P010,2,agreeable,D,1,10,2009783869499728020,religion,positive,9f7f42f893f2
P010,2,agreeable,D,1,11,2019817692161798164,religion,negative,591e7b9cdb7f
P010,2,agreeable,D,1,12,2030055833501847644,healthcare,negative,897014436825
P010,2,agreeable,D,2,1,2037954578382000557,lgbt,positive,f9c3a0a85f39
P010,2,agreeable,D,2,2,2011478828896370911,religion,center,98e27360d450
P010,2,agreeable,D,2,3,2041118698639945809,cost of living,positive,ee9194381397
P010,2,agreeable,D,2,4,2043724976360968317,immigration,negative,c3b4283ed68c
P010,2,agreeable,D,2,5,2014544874226307121,immigration,positive,e7dd7d6a3bd6
P010,2,agreeable,D,2,6,2011986754627387863,cost of living,center,1f2cb9e825b3
P010,2,agreeable,D,2,7,2040935013126918193,healthcare,center,e8684a03e774
P010,2,agreeable,D,2,8,2014785971804410061,healthcare,positive,e8d74796b941
P010,2,agreeable,D,2,9,2025667098714739006,lgbt,negative,dbc60639f58e
P010,2,agreeable,D,2,10,2061759253489099129,race,negative,337176235bfa
P010,2,agreeable,D,2,11,2068856809851338866,race,center,e01bff52a27e
P010,2,agreeable,D,2,12,2058187125112156204,religion,negative,bc1dda628418
P010,2,agreeable,D,3,1,2025036200113766559,healthcare,positive,b774b8879d26
P010,2,agreeable,D,3,2,2024130723003646245,cost of living,negative,42bec3cdaab8
P010,2,agreeable,D,3,3,2044471454972961117,immigration,center,8b3c248112e7
P010,2,agreeable,D,3,4,2036905319779942584,lgbt,center,6ab196d00e66
P010,2,agreeable,D,3,5,2017639636378812591,healthcare,negative,123da73ebb35
P010,2,agreeable,D,3,6,2023859016485781841,race,center,8e55ed39df48
P010,2,agreeable,D,3,7,2041920238510317941,religion,positive,7f420b9d925d
P010,2,agreeable,D,3,8,2049757717212909864,immigration,negative,2c64b2f1820d
P010,2,agreeable,D,3,9,2066223100258087186,religion,center,b38226b38e61
P010,2,agreeable,D,3,10,2032575368977101031,race,positive,d9a3ef9c5cf4
P010,2,agreeable,D,3,11,2033225702015746060,lgbt,negative,dd2650dc05bb
P010,2,agreeable,D,3,12,2044566257811193983,cost of living,positive,5ed9a516dbff
P011,2,satirical,D,1,1,2067622979983307080,healthcare,center,e9c632f386b6
